dataset	scenario	min_identity	min_ref_coverage	inferred_taxid	superkingdom	kingdom	phylum	class	order	family	genus	species	newly_rescued_reads
BLEA	identity_88	88	90	1670619	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor soli	6
BLEA	identity_88	88	90	1776382	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Neglectibacter	Neglectibacter timonensis	6
BLEA	identity_88	88	90	1848476	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Huakuichenia	Huakuichenia soli	6
BLEA	identity_88	88	90	863	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas wolfei	5
BLEA	identity_88	88	90	1462	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus kaustophilus	5
BLEA	identity_88	88	90	1497	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium formicaceticum	5
BLEA	identity_88	88	90	160487	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus turicensis	5
BLEA	identity_88	88	90	178338	Bacteria	Bacillati	Bacillota	Tissierellia	unclassified Tissierellia order	unclassified Tissierellia family	Sedimentibacter	Sedimentibacter hongkongensis	5
BLEA	identity_88	88	90	264446	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas erecta	5
BLEA	identity_88	88	90	335383	Bacteria	Bacillati	Bacillota	Thermolithobacteria	Thermolithobacterales	Thermolithobacteraceae	Thermolithobacter	Thermolithobacter carboxydivorans	5
BLEA	identity_88	88	90	474957	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus castaneae	5
BLEA	identity_88	88	90	521720	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Denitrificimonas	Denitrificimonas caeni	5
BLEA	identity_88	88	90	871651	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Poseidonocella	Poseidonocella pacifica	5
BLEA	identity_88	88	90	891968	Bacteria	Thermotogati	Synergistota	Synergistia	Synergistales	Acetomicrobiaceae	Acetomicrobium	Acetomicrobium mobile	5
BLEA	identity_88	88	90	911092	Bacteria	Bacillati	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	Caldanaerobacter subterraneus	5
BLEA	identity_88	88	90	943348	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor lucknowense	5
BLEA	identity_88	88	90	1331910	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta	Thermogutta terrifontis	5
BLEA	identity_88	88	90	1494448	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Chelatococcaceae	Chelatococcus	Chelatococcus reniformis	5
BLEA	identity_88	88	90	2094145	Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium massiliense	5
BLEA	identity_88	88	90	2364787	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes megaguti	5
BLEA	identity_88	88	90	2527984	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Bremerella	Bremerella volcania	5
BLEA	identity_88	88	90	2582848	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus antri	5
BLEA	identity_88	88	90	2678306	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcoides	Ruminococcoides bili	5
BLEA	identity_88	88	90	2746702	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium rhizolycopersici	5
BLEA	identity_88	88	90	2780922	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Solibaculum	Solibaculum mannosilyticum	5
BLEA	identity_88	88	90	1426	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Parageobacillus	Parageobacillus thermoglucosidasius	4
BLEA	identity_88	88	90	1521	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium cellulolyticum	4
BLEA	identity_88	88	90	78350	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Pelotomaculum	Pelotomaculum schinkii	4
BLEA	identity_88	88	90	86170	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus lipocalidus	4
BLEA	identity_88	88	90	96773	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera chlorobenzoica	4
BLEA	identity_88	88	90	180282	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis	4
BLEA	identity_88	88	90	191495	Bacteria	Bacillati	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter woesei	4
BLEA	identity_88	88	90	255457	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella lupini	4
BLEA	identity_88	88	90	278994	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Thermincolaceae	Thermincola	Thermincola carboxydiphila	4
BLEA	identity_88	88	90	290054	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium coprostanoligenes	4
BLEA	identity_88	88	90	365617	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sabinae	4
BLEA	identity_88	88	90	434086	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus	Porticoccus litoralis	4
BLEA	identity_88	88	90	439219	Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus henryi	4
BLEA	identity_88	88	90	463825	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium qiguonii	4
BLEA	identity_88	88	90	494024	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia antarctica	4
BLEA	identity_88	88	90	501571	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum	4
BLEA	identity_88	88	90	555088	Bacteria	Bacillati	Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus	4
BLEA	identity_88	88	90	697303	Bacteria	Bacillati	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter wiegelii	4
BLEA	identity_88	88	90	717605	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	Thermobacillus composti	4
BLEA	identity_88	88	90	871738	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Dehalobacter	Dehalobacter restrictus	4
BLEA	identity_88	88	90	938278	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Casaltella	Casaltella massiliensis	4
BLEA	identity_88	88	90	1027633	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Enteractinococcus	Enteractinococcus coprophilus	4
BLEA	identity_88	88	90	1028749	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer gwangyangensis	4
BLEA	identity_88	88	90	1037355	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides chartae	4
BLEA	identity_88	88	90	1097667	Bacteria	Bacillati	Actinomycetota	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Patulibacter medicamentivorans	4
BLEA	identity_88	88	90	1231190	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor indicus	4
BLEA	identity_88	88	90	1249552	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Pseudohongiella spirulinae	4
BLEA	identity_88	88	90	1257004	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter zeae	4
BLEA	identity_88	88	90	1297617	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	unclassified Eubacteriales family	Intestinimonas	Intestinimonas butyriciproducens	4
BLEA	identity_88	88	90	1499686	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas saudiphocaensis	4
BLEA	identity_88	88	90	1636859	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Paralcaligenes	Paralcaligenes ginsengisoli	4
BLEA	identity_88	88	90	1820002	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella mastomydis	4
BLEA	identity_88	88	90	1917182	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Paracandidimonas	Paracandidimonas soli	4
BLEA	identity_88	88	90	1938558	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella	Kiloniella majae	4
BLEA	identity_88	88	90	1987501	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Massiliimalia	Massiliimalia timonensis	4
BLEA	identity_88	88	90	2021314	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus	Fictibacillus aquaticus	4
BLEA	identity_88	88	90	2480747	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Paracandidimonas	Paracandidimonas caeni	4
BLEA	identity_88	88	90	2485784	Bacteria	Bacillati	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix piscisicarius	4
BLEA	identity_88	88	90	2496270	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator thermalis	4
BLEA	identity_88	88	90	2527970	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula retiformator	4
BLEA	identity_88	88	90	2602769	Bacteria	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium alkalisoli	4
BLEA	identity_88	88	90	2655001	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Alkalibaculum	Alkalibaculum sporogenes	4
BLEA	identity_88	88	90	2681766	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Maribellus	Maribellus comscasis	4
